Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),Anatomical Structure (CV),Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes
652177017,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-361532,,transcriptomics,SMART-seq v4,HIP,Cells,192,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse HIP - Anterior,2019Q1,Corrected structures/projects
653034454,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-362146,,transcriptomics,SMART-seq v4,HIP,Cells,192,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse HIP - Posterior,2019Q1,Corrected structures/projects
653034572,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-362146,,transcriptomics,SMART-seq v4,HIP,Cells,184,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse HIP - Mid-Posterior,2019Q1,Corrected structures/projects
653034578,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-362146,,transcriptomics,SMART-seq v4,HIP,Cells,192,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse HIP - Mid-Anterior,2019Q1,Corrected structures/projects
653034582,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-362146,,transcriptomics,SMART-seq v4,HIP,Cells,192,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse HIP - Anterior,2019Q1,Corrected structures/projects
656560982,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-365876,,transcriptomics,SMART-seq v4,PL;ILA,Cells,20,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse PL-ILA,2019Q1,Corrected structures/projects
656561010,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-365876,,transcriptomics,SMART-seq v4,PL;ILA,Cells,53,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse PL-ILA,2019Q1,Corrected structures/projects
656561030,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-365876,,transcriptomics,SMART-seq v4,PL;ILA,Cells,84,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse PL-ILA,2019Q1,Corrected structures/projects
656561603,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-365876,,transcriptomics,SMART-seq v4,PL;ILA,Cells,51,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse PL-ILA,2019Q1,Corrected structures/projects
656561634,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-365876,,transcriptomics,SMART-seq v4,PL;ILA,Cells,81,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse PL-ILA,2019Q1,Corrected structures/projects
656561637,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-365876,,transcriptomics,SMART-seq v4,PL;ILA,Cells,140,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse PL-ILA,2019Q1,Corrected structures/projects
656561639,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-365876,,transcriptomics,SMART-seq v4,PL;ILA,Cells,136,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse PL-ILA,2019Q1,Corrected structures/projects
659413320,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-370144,,transcriptomics,SMART-seq v4,ORB,Cells,96,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ORB,2019Q1,Corrected structures/projects
659413385,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-370144,,transcriptomics,SMART-seq v4,ORB,Cells,96,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ORB,2019Q1,Corrected structures/projects
659416416,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-370144,,transcriptomics,SMART-seq v4,ORB,Cells,96,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ORB,2019Q1,Corrected structures/projects
659416427,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-370144,,transcriptomics,SMART-seq v4,ORB,Cells,96,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ORB,2019Q1,Corrected structures/projects
659416441,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-370144,,transcriptomics,SMART-seq v4,ORB,Cells,96,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ORB,2019Q1,Corrected structures/projects
659638936,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-370145,,transcriptomics,SMART-seq v4,RSP,Cells,96,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse RSP,2019Q1,Corrected structures/projects
659638938,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-370145,,transcriptomics,SMART-seq v4,RSP,Cells,96,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse RSP,2019Q1,Corrected structures/projects
659638940,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-370145,,transcriptomics,SMART-seq v4,RSP,Cells,95,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse RSP,2019Q1,Corrected structures/projects
659638943,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-370145,,transcriptomics,SMART-seq v4,RSP,Cells,96,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse RSP,2019Q1,Corrected structures/projects
659638946,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-370145,,transcriptomics,SMART-seq v4,RSP,Cells,96,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse RSP,2019Q1,Corrected structures/projects
659638961,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-370145,,transcriptomics,SMART-seq v4,RSP,Cells,96,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse RSP,2019Q1,Corrected structures/projects
664928740,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-373584,,transcriptomics,SMART-seq v4,RSPv,Cells,6,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4_viral,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer_viral/},Mouse RSPv,2019Q1,Corrected structures/projects
665099035,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-373585,,transcriptomics,SMART-seq v4,RSPv,Cells,96,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4_viral,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer_viral/},Mouse RSPv,2019Q1,Corrected structures/projects
668465018,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-375859,,transcriptomics,SMART-seq v4,ENTl,Cells,80,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ENTl,2019Q1,Corrected structures/projects
668465021,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-375859,,transcriptomics,SMART-seq v4,ENTl,Cells,79,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ENTl,2019Q1,Corrected structures/projects
668465583,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-375859,,transcriptomics,SMART-seq v4,ENTl,Cells,80,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ENTl,2019Q1,Corrected structures/projects
668466198,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-375859,,transcriptomics,SMART-seq v4,ENTl,Cells,80,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ENTl,2019Q1,Corrected structures/projects
668473657,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-375859,,transcriptomics,SMART-seq v4,ENTl,Cells,80,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ENTl,2019Q1,Corrected structures/projects
668473788,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-375859,,transcriptomics,SMART-seq v4,ENTl,Cells,80,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ENTl,2019Q1,Corrected structures/projects
668473873,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-375859,,transcriptomics,SMART-seq v4,ENTl,Cells,80,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse ENTl,2019Q1,Corrected structures/projects
718942798,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-399699,,transcriptomics,SMART-seq v4,PTLp,Cells,88,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse PTLp - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
718943847,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-399699,,transcriptomics,SMART-seq v4,PTLp,Cells,68,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse PTLp - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
718944810,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-399699,,transcriptomics,SMART-seq v4,PTLp,Cells,100,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse PTLp - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
718945871,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-399699,,transcriptomics,SMART-seq v4,PTLp,Cells,96,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse PTLp - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
718946862,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-399699,,transcriptomics,SMART-seq v4,PTLp,Cells,102,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse PTLp - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
718947935,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-399699,,transcriptomics,SMART-seq v4,PTLp,Cells,121,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse PTLp - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
728775594,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-404379,,transcriptomics,SMART-seq v4,AUD,Cells,80,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse AUD - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
728775599,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-404379,,transcriptomics,SMART-seq v4,AUD,Cells,88,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse AUD - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
728775603,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-404379,,transcriptomics,SMART-seq v4,AUD,Cells,88,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse AUD - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
728775608,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-404379,,transcriptomics,SMART-seq v4,AUD,Cells,80,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse AUD - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
728775726,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-404379,,transcriptomics,SMART-seq v4,AUD,Cells,80,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse AUD - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
728775983,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-404379,,transcriptomics,SMART-seq v4,AUD,Cells,88,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse AUD - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
741204997,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-408425,,transcriptomics,SMART-seq v4,SSs,Cells,88,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse SSs - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
741206367,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-408425,,transcriptomics,SMART-seq v4,SSs,Cells,80,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse SSs - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
741206532,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-408425,,transcriptomics,SMART-seq v4,SSs,Cells,80,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse SSs - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
741206956,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-408425,,transcriptomics,SMART-seq v4,SSs,Cells,88,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse SSs - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
741207727,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-408425,,transcriptomics,SMART-seq v4,SSs,Cells,88,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse SSs - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
741208871,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-408425,,transcriptomics,SMART-seq v4,SSs,Cells,80,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse SSs - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
741981576,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-408426,,transcriptomics,SMART-seq v4,GU;VISC;AIp,Cells,87,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse GU-VISC-AIp - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
741987747,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-408426,,transcriptomics,SMART-seq v4,GU;VISC;AIp,Cells,88,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse GU-VISC-AIp - L1, L2/3, L4, L5, L6",2019Q1,DUPLICATE with different cell counts -
741987747,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-408426,,transcriptomics,SMART-seq v4,GU;VISC;AIp,Cells,88,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse GU-VISC-AIp - L1, L2/3, L4, L5, L6",2019Q1,DUPLICATE with different cell counts -
741988188,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-408426,,transcriptomics,SMART-seq v4,GU;VISC;AIp,Cells,88,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse GU-VISC-AIp - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
741988214,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-408426,,transcriptomics,SMART-seq v4,GU;VISC;AIp,Cells,72,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse GU-VISC-AIp - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
741988224,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-408426,,transcriptomics,SMART-seq v4,GU;VISC;AIp,Cells,80,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse GU-VISC-AIp - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
742353825,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-408426,,transcriptomics,SMART-seq v4,GU;VISC;AIp,Cells,88,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},"Mouse GU-VISC-AIp - L1, L2/3, L4, L5, L6",2019Q1,Corrected structures/projects
778918428,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14-424707,,transcriptomics,SMART-seq v4,MOp,Cells,5,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4_viral,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer_viral/},"Mouse MOp -L1, L2/3, L5, L6",2019Q1,Corrected structures/projects
496577643,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14(BT)-226054,,transcriptomics,SMART-seq v4,VISp2/3,Cells,32,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L2/3,2019Q1,Corrected structures/projects
496577646,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14(BT)-226054,,transcriptomics,SMART-seq v4,VISp4,Cells,32,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L4,2019Q1,Corrected structures/projects
496577651,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14(BT)-226054,,transcriptomics,SMART-seq v4,VISp5,Cells,39,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L5,2019Q1,Corrected structures/projects
496577660,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14(BT)-226054,,transcriptomics,SMART-seq v4,VISp6a,Cells,33,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L6,2019Q1,Corrected structures/projects
496577704,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14(BT)-226054,,transcriptomics,SMART-seq v4,VISp1,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L1,2019Q1,Corrected structures/projects
496906548,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14(BT)-226056,,transcriptomics,SMART-seq v4,VISp2/3,Cells,40,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L2/3,2019Q1,Corrected structures/projects
496906559,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14(BT)-226056,,transcriptomics,SMART-seq v4,VISp1,Cells,13,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L1,2019Q1,Corrected structures/projects
496906593,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14(BT)-226056,,transcriptomics,SMART-seq v4,VISp4,Cells,16,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L4,2019Q1,Corrected structures/projects
496906617,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14(BT)-226056,,transcriptomics,SMART-seq v4,VISp6a,Cells,3,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L6,2019Q1,Corrected structures/projects
497251742,mouse,NCBI:txid10090,Gad2-IRES-Cre;Ai14(BT)-226961,,transcriptomics,SMART-seq v4,VISp2/3,Cells,48,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_SSv4,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/SMARTer/},Mouse VISp - L2/3,2019Q1,Corrected structures/projects
